arquivo,combinacao,instancia,tarefa,duracao,n_sucessores,sucessores,R1,R2,R3,R4,ES,LS,folga_total,makespan_instancia,intensidade_recursos,duracao_norm,intensidade_norm,folga_norm,criticidade_folga,criticidade_sucessores,Di,nivel_dificuldade,multiplicador_risco,multiplicador_ic95_inferior,multiplicador_ic95_superior
j602_5.sm,2,5,33,10,1,60,0,5,0,0,14,34,20,53,0.0892857142857142,1.0,0.4703389830508475,0.7692307692307693,0.2307692307692307,0.0,0.5670360712733594,alta,2.36668955851816,1.72008,3.22851
j602_5.sm,2,5,34,4,1,40,10,0,0,0,26,33,7,53,0.1785714285714285,0.3333333333333333,1.0,0.2692307692307692,0.7307692307692308,0.0,0.688034188034188,muito alta,2.985046237095499,1.87825,4.15626
j602_5.sm,2,5,35,4,1,36,0,0,0,2,13,24,11,53,0.0208333333333333,0.3333333333333333,0.0642655367231638,0.4230769230769231,0.5769230769230769,0.0,0.3248406489931913,baixa,1.0,1.0,1.0
j602_5.sm,2,5,36,1,1,42,0,5,0,0,28,28,0,53,0.0892857142857142,0.0,0.4703389830508475,0.0,1.0,0.0,0.4901129943502825,media,1.935477655585504,1.75809,2.59922
j602_5.sm,2,5,37,6,1,44,0,0,0,3,19,28,9,53,0.03125,0.5555555555555556,0.1260593220338983,0.3461538461538461,0.6538461538461539,0.0,0.4451536771452025,media,1.935477655585504,1.75809,2.59922
j602_5.sm,2,5,38,10,3,52;53;55,0,0,9,0,5,27,22,53,0.09,1.0,0.4745762711864407,0.8461538461538461,0.1538461538461538,1.0,0.5428074750108648,alta,2.36668955851816,1.72008,3.22851
j602_5.sm,2,5,39,10,1,52,0,8,0,0,13,28,15,53,0.1428571428571428,1.0,0.7881355932203389,0.5769230769230769,0.4230769230769231,0.0,0.7370708387657539,muito alta,2.985046237095499,1.87825,4.15626
j602_5.sm,2,5,40,3,1,54,6,0,0,0,30,37,7,53,0.1071428571428571,0.2222222222222222,0.576271186440678,0.2692307692307692,0.7307692307692308,0.0,0.5097542131440437,media,1.935477655585504,1.75809,2.59922
j602_5.sm,2,5,41,9,1,47,0,0,0,3,19,27,8,53,0.03125,0.8888888888888888,0.1260593220338983,0.3076923076923077,0.6923076923076923,0.0,0.5690853010768264,alta,2.36668955851816,1.72008,3.22851
j602_5.sm,2,5,42,8,1,53,0,0,0,9,29,29,0,53,0.09375,0.7777777777777778,0.4968220338983051,0.0,1.0,0.0,0.7581999372253609,muito alta,2.985046237095499,1.87825,4.15626
j602_5.sm,2,5,43,5,1,45,0,0,0,2,28,29,1,53,0.0208333333333333,0.4444444444444444,0.0642655367231638,0.0384615384615384,0.9615384615384616,0.0,0.4900828142353566,media,1.935477655585504,1.75809,2.59922
j602_5.sm,2,5,44,7,1,57,0,2,0,0,25,34,9,53,0.0357142857142857,0.6666666666666666,0.1525423728813559,0.3461538461538461,0.6538461538461539,0.0,0.4910183977980588,media,1.935477655585504,1.75809,2.59922
j602_5.sm,2,5,45,6,1,46,0,0,0,7,33,34,1,53,0.0729166666666666,0.5555555555555556,0.3732344632768362,0.0384615384615384,0.9615384615384616,0.0,0.6301094934569511,alta,2.36668955851816,1.72008,3.22851
j602_5.sm,2,5,46,4,1,60,6,0,0,0,39,40,1,53,0.1071428571428571,0.3333333333333333,0.576271186440678,0.0384615384615384,0.9615384615384616,0.0,0.6237143271041576,alta,2.36668955851816,1.72008,3.22851
j602_5.sm,2,5,47,7,1,48,0,0,1,0,28,36,8,53,0.01,0.6666666666666666,0.0,0.3076923076923077,0.6923076923076923,0.0,0.4529914529914529,media,1.935477655585504,1.75809,2.59922
j602_5.sm,2,5,48,4,1,58,7,0,0,0,35,43,8,53,0.125,0.3333333333333333,0.6822033898305085,0.3076923076923077,0.6923076923076923,0.0,0.5692814718238447,alta,2.36668955851816,1.72008,3.22851
j602_5.sm,2,5,49,1,1,57,2,0,0,0,35,40,5,53,0.0357142857142857,0.0,0.1525423728813559,0.1923076923076923,0.8076923076923077,0.0,0.3200782268578878,baixa,1.0,1.0,1.0
j602_5.sm,2,5,50,1,1,55,0,0,0,8,35,39,4,53,0.0833333333333333,0.0,0.4350282485875706,0.1538461538461538,0.8461538461538461,0.0,0.4270606982471389,media,1.935477655585504,1.75809,2.59922
j602_5.sm,2,5,51,9,2,52;54,0,0,0,10,7,29,22,53,0.1041666666666666,0.8888888888888888,0.5586158192090396,0.8461538461538461,0.1538461538461538,0.5,0.5337836206480274,media,1.935477655585504,1.75809,2.59922
j602_5.sm,2,5,52,9,1,61,0,8,0,0,23,38,15,53,0.1428571428571428,0.8888888888888888,0.7881355932203389,0.5769230769230769,0.4230769230769231,0.0,0.7000338017287169,muito alta,2.985046237095499,1.87825,4.15626
j602_5.sm,2,5,53,10,1,61,0,0,7,0,37,37,0,53,0.07,1.0,0.3559322033898305,0.0,1.0,0.0,0.7853107344632768,muito alta,2.985046237095499,1.87825,4.15626
j602_5.sm,2,5,54,7,1,58,0,0,0,5,33,40,7,53,0.0520833333333333,0.6666666666666666,0.2496468926553672,0.2692307692307692,0.7307692307692308,0.0,0.5490275966970882,alta,2.36668955851816,1.72008,3.22851
j602_5.sm,2,5,55,7,1,61,5,0,0,0,36,40,4,53,0.0892857142857142,0.6666666666666666,0.4703389830508475,0.1538461538461538,0.8461538461538461,0.0,0.6610531652904534,alta,2.36668955851816,1.72008,3.22851
j602_5.sm,2,5,56,6,1,60,0,0,7,0,19,38,19,53,0.07,0.5555555555555556,0.3559322033898305,0.7307692307692307,0.2692307692307693,0.0,0.3935728427253851,baixa,1.0,1.0,1.0
j602_5.sm,2,5,57,7,1,59,1,0,0,0,36,41,5,53,0.0178571428571428,0.6666666666666666,0.0466101694915254,0.1923076923076923,0.8076923076923077,0.0,0.5069897146168332,media,1.935477655585504,1.75809,2.59922
j602_5.sm,2,5,58,1,1,59,0,0,2,0,40,47,7,53,0.02,0.0,0.059322033898305,0.2692307692307692,0.7307692307692308,0.0,0.2633637548891786,baixa,1.0,1.0,1.0
j602_5.sm,2,5,59,5,1,62,0,0,2,0,43,48,5,53,0.02,0.4444444444444444,0.059322033898305,0.1923076923076923,0.8076923076923077,0.0,0.4371529286783523,media,1.935477655585504,1.75809,2.59922
j602_5.sm,2,5,60,9,1,62,0,0,3,0,43,44,1,53,0.03,0.8888888888888888,0.1186440677966101,0.0384615384615384,0.9615384615384616,0.0,0.6563571394079868,alta,2.36668955851816,1.72008,3.22851
j602_5.sm,2,5,61,6,1,62,0,3,0,0,47,47,0,53,0.0535714285714285,0.5555555555555556,0.2584745762711864,0.0,1.0,0.0,0.6046767106089139,alta,2.36668955851816,1.72008,3.22851
j602_6.sm,2,6,2,7,1,23,0,0,5,0,0,22,22,61,0.0735294117647058,0.6666666666666666,0.4618834080717488,0.4489795918367347,0.5510204081632653,0.0,0.5598568276338936,alta,2.36668955851816,1.72008,3.22851
j602_6.sm,2,6,3,5,3,7;20;49,0,0,3,0,0,6,6,61,0.0441176470588235,0.4444444444444444,0.2466367713004484,0.1224489795918367,0.8775510204081632,1.0,0.5228774120510187,media,1.935477655585504,1.75809,2.59922
j602_6.sm,2,6,4,1,3,5;8;9,0,8,0,0,0,0,0,61,0.0833333333333333,0.0,0.5336322869955156,0.0,1.0,1.0,0.5112107623318385,media,1.935477655585504,1.75809,2.59922
j602_6.sm,2,6,5,3,3,6;11;12,0,0,7,0,1,10,9,61,0.1029411764705882,0.2222222222222222,0.6771300448430492,0.1836734693877551,0.8163265306122449,1.0,0.5718929325591721,alta,2.36668955851816,1.72008,3.22851
j602_6.sm,2,6,6,5,2,17;29,3,0,0,0,4,13,9,61,0.0441176470588235,0.4444444444444444,0.2466367713004484,0.1836734693877551,0.8163265306122449,0.5,0.5024692487857125,media,1.935477655585504,1.75809,2.59922
j602_6.sm,2,6,7,7,2,10;19,0,0,9,0,5,11,6,61,0.1323529411764706,0.6666666666666666,0.8923766816143497,0.1224489795918367,0.8775510204081632,0.5,0.8121981228963931,muito alta,2.985046237095499,1.87825,4.15626
j602_6.sm,2,6,8,2,1,35,7,0,0,0,1,25,24,61,0.1029411764705882,0.1111111111111111,0.6771300448430492,0.4897959183673469,0.5102040816326531,0.0,0.4328150791956044,media,1.935477655585504,1.75809,2.59922
j602_6.sm,2,6,9,7,3,13;14;15,0,0,0,9,1,1,0,61,0.125,0.6666666666666666,0.8385650224215245,0.0,1.0,1.0,0.8350772296960636,muito alta,2.985046237095499,1.87825,4.15626
j602_6.sm,2,6,10,6,2,44;57,0,0,0,8,12,35,23,61,0.1111111111111111,0.5555555555555556,0.7369207772795215,0.4693877551020408,0.5306122448979591,0.5,0.6076961925776787,alta,2.36668955851816,1.72008,3.22851
j602_6.sm,2,6,11,9,1,58,0,3,0,0,4,48,44,61,0.03125,0.8888888888888888,0.1524663677130044,0.8979591836734694,0.1020408163265306,0.0,0.3811320243094746,baixa,1.0,1.0,1.0
j602_6.sm,2,6,12,4,2,24;28,0,0,0,2,4,39,35,61,0.0277777777777777,0.3333333333333333,0.1270553064275037,0.7142857142857143,0.2857142857142857,0.5,0.2487009751583742,baixa,1.0,1.0,1.0
j602_6.sm,2,6,13,4,2,26;32,0,6,0,0,8,34,26,61,0.0625,0.3333333333333333,0.3811659192825112,0.5306122448979592,0.4693877551020408,0.5,0.3946290025726284,baixa,1.0,1.0,1.0
j602_6.sm,2,6,14,10,3,16;40;50,0,0,4,0,8,8,0,61,0.0588235294117647,1.0,0.3542600896860986,0.0,1.0,1.0,0.7847533632286995,muito alta,2.985046237095499,1.87825,4.15626
j602_6.sm,2,6,15,7,3,25;37;42,0,0,0,6,8,18,10,61,0.0833333333333333,0.6666666666666666,0.5336322869955156,0.2040816326530612,0.7959183673469388,1.0,0.665405773669707,alta,2.36668955851816,1.72008,3.22851
j602_6.sm,2,6,16,10,2,22;38,0,0,10,0,18,18,0,61,0.1470588235294117,1.0,1.0,0.0,1.0,0.5,1.0,muito alta,2.985046237095499,1.87825,4.15626
j602_6.sm,2,6,17,3,3,18;30;52,0,1,0,0,9,18,9,61,0.0104166666666666,0.2222222222222222,0.0,0.1836734693877551,0.8163265306122449,1.0,0.346182917611489,baixa,1.0,1.0,1.0
j602_6.sm,2,6,18,7,2,21;32,0,0,9,0,12,21,9,61,0.1323529411764706,0.6666666666666666,0.8923766816143497,0.1836734693877551,0.8163265306122449,0.5,0.791789959631087,muito alta,2.985046237095499,1.87825,4.15626
j602_6.sm,2,6,19,10,1,27,0,9,0,0,12,18,6,61,0.09375,1.0,0.6098654708520178,0.1224489795918367,0.8775510204081632,0.0,0.8291388304200603,muito alta,2.985046237095499,1.87825,4.15626
j602_6.sm,2,6,20,4,1,47,0,0,2,0,5,27,22,61,0.0294117647058823,0.3333333333333333,0.1390134529147982,0.4489795918367347,0.5510204081632653,0.0,0.3411223981371322,baixa,1.0,1.0,1.0
j602_6.sm,2,6,21,5,2,39;48,0,2,0,0,19,28,9,61,0.0208333333333333,0.4444444444444444,0.0762331838565022,0.1836734693877551,0.8163265306122449,0.5,0.4456680529710638,media,1.935477655585504,1.75809,2.59922
j602_6.sm,2,6,22,4,2,36;56,0,0,9,0,28,45,17,61,0.1323529411764706,0.3333333333333333,0.8923766816143497,0.3469387755102041,0.653061224489796,0.5,0.6262570798124929,alta,2.36668955851816,1.72008,3.22851
j602_6.sm,2,6,23,7,2,46;55,0,0,0,9,7,29,22,61,0.125,0.6666666666666666,0.8385650224215245,0.4489795918367347,0.5510204081632653,0.5,0.6854173657504854,muito alta,2.985046237095499,1.87825,4.15626
j602_6.sm,2,6,24,1,1,50,0,0,0,7,8,46,38,61,0.0972222222222222,0.0,0.6352765321375186,0.7755102040816326,0.2244897959183673,0.0,0.2865887760186286,baixa,1.0,1.0,1.0
j602_6.sm,2,6,25,2,1,35,0,0,0,7,15,25,10,61,0.0972222222222222,0.1111111111111111,0.6352765321375186,0.2040816326530612,0.7959183673469388,0.0,0.5141020035318561,media,1.935477655585504,1.75809,2.59922
j602_6.sm,2,6,26,2,1,44,0,9,0,0,12,47,35,61,0.09375,0.1111111111111111,0.6098654708520178,0.7142857142857143,0.2857142857142857,0.0,0.3355636225591382,baixa,1.0,1.0,1.0
j602_6.sm,2,6,27,1,1,31,9,0,0,0,22,28,6,61,0.1323529411764706,0.0,0.8923766816143497,0.1224489795918367,0.8775510204081632,0.0,0.5899759006741709,alta,2.36668955851816,1.72008,3.22851
j602_6.sm,2,6,28,6,1,56,0,2,0,0,8,43,35,61,0.0208333333333333,0.5555555555555556,0.0762331838565022,0.7142857142857143,0.2857142857142857,0.0,0.3058343417087811,baixa,1.0,1.0,1.0
j602_6.sm,2,6,29,1,1,61,0,0,0,6,9,58,49,61,0.0833333333333333,0.0,0.5336322869955156,1.0,0.0,0.0,0.1778774289985051,baixa,1.0,1.0,1.0
j602_6.sm,2,6,30,8,1,33,2,0,0,0,12,33,21,61,0.0294117647058823,0.7777777777777778,0.1390134529147982,0.4285714285714285,0.5714285714285714,0.0,0.4960732673737157,media,1.935477655585504,1.75809,2.59922
j602_6.sm,2,6,31,2,2,43;47,0,0,9,0,23,29,6,61,0.1323529411764706,0.1111111111111111,0.8923766816143497,0.1224489795918367,0.8775510204081632,0.5,0.6270129377112079,alta,2.36668955851816,1.72008,3.22851
j602_6.sm,2,6,32,10,1,43,0,0,5,0,19,38,19,61,0.0735294117647058,1.0,0.4618834080717488,0.3877551020408163,0.6122448979591837,0.0,0.6913761020103109,muito alta,2.985046237095499,1.87825,4.15626
j602_6.sm,2,6,33,4,1,34,0,7,0,0,20,41,21,61,0.0729166666666666,0.3333333333333333,0.4573991031390134,0.4285714285714285,0.5714285714285714,0.0,0.454053669300306,media,1.935477655585504,1.75809,2.59922
j602_6.sm,2,6,34,9,1,54,0,0,0,8,24,45,21,61,0.1111111111111111,0.8888888888888888,0.7369207772795215,0.4285714285714285,0.5714285714285714,0.0,0.7324127458656606,muito alta,2.985046237095499,1.87825,4.15626
j602_6.sm,2,6,35,7,2,45;53,0,5,0,0,17,27,10,61,0.0520833333333333,0.6666666666666666,0.3049327354260089,0.2040816326530612,0.7959183673469388,0.5,0.5891725898132048,alta,2.36668955851816,1.72008,3.22851
j602_6.sm,2,6,36,5,1,54,0,0,6,0,32,49,17,61,0.088235294117647,0.4444444444444444,0.5695067264573991,0.3469387755102041,0.653061224489796,0.0,0.5556707984638798,alta,2.36668955851816,1.72008,3.22851
j602_6.sm,2,6,37,7,1,41,5,0,0,0,15,34,19,61,0.0735294117647058,0.6666666666666666,0.4618834080717488,0.3877551020408163,0.6122448979591837,0.0,0.5802649908991997,alta,2.36668955851816,1.72008,3.22851
j602_6.sm,2,6,38,6,2,53;55,0,0,10,0,28,28,0,61,0.1470588235294117,0.5555555555555556,1.0,0.0,1.0,0.5,0.8518518518518519,muito alta,2.985046237095499,1.87825,4.15626
j602_6.sm,2,6,39,2,1,45,0,0,0,9,24,33,9,61,0.125,0.1111111111111111,0.8385650224215245,0.1836734693877551,0.8163265306122449,0.0,0.5886675547149601,alta,2.36668955851816,1.72008,3.22851
j602_6.sm,2,6,40,2,1,41,4,0,0,0,18,39,21,61,0.0588235294117647,0.1111111111111111,0.3542600896860986,0.4285714285714285,0.5714285714285714,0.0,0.3455999240752603,baixa,1.0,1.0,1.0
j602_6.sm,2,6,41,7,1,48,0,1,0,0,22,41,19,61,0.0104166666666666,0.6666666666666666,0.0,0.3877551020408163,0.6122448979591837,0.0,0.4263038548752834,media,1.935477655585504,1.75809,2.59922
j602_6.sm,2,6,42,4,1,58,0,0,0,10,15,53,38,61,0.1388888888888889,0.3333333333333333,0.9402092675635276,0.7755102040816326,0.2244897959183673,0.0,0.4993441322717428,media,1.935477655585504,1.75809,2.59922
j602_6.sm,2,6,43,4,1,51,7,0,0,0,29,48,19,61,0.1029411764705882,0.3333333333333333,0.6771300448430492,0.3877551020408163,0.6122448979591837,0.0,0.5409027587118553,media,1.935477655585504,1.75809,2.59922
j602_6.sm,2,6,44,9,1,60,0,1,0,0,18,49,31,61,0.0104166666666666,0.8888888888888888,0.0,0.6326530612244898,0.3673469387755101,0.0,0.418745275888133,media,1.935477655585504,1.75809,2.59922
j602_6.sm,2,6,45,6,1,57,9,0,0,0,26,35,9,61,0.1323529411764706,0.5555555555555556,0.8923766816143497,0.1836734693877551,0.8163265306122449,0.0,0.7547529225940499,muito alta,2.985046237095499,1.87825,4.15626
j602_6.sm,2,6,46,2,1,49,9,0,0,0,14,36,22,61,0.1323529411764706,0.1111111111111111,0.8923766816143497,0.4489795918367347,0.5510204081632653,0.0,0.518169400296242,media,1.935477655585504,1.75809,2.59922
j602_6.sm,2,6,47,3,1,53,0,0,0,9,25,31,6,61,0.125,0.2222222222222222,0.8385650224215245,0.1224489795918367,0.8775510204081632,0.0,0.6461127550173034,alta,2.36668955851816,1.72008,3.22851
j602_6.sm,2,6,48,3,2,51;59,9,0,0,0,29,48,19,61,0.1323529411764706,0.2222222222222222,0.8923766816143497,0.3877551020408163,0.6122448979591837,0.5,0.5756146005985852,alta,2.36668955851816,1.72008,3.22851
j602_6.sm,2,6,49,2,2,51;52,0,0,4,0,16,38,22,61,0.0588235294117647,0.1111111111111111,0.3542600896860986,0.4489795918367347,0.5510204081632653,0.5,0.338797202986825,baixa,1.0,1.0,1.0
j602_6.sm,2,6,50,3,1,55,0,3,0,0,18,47,29,61,0.03125,0.2222222222222222,0.1524663677130044,0.5918367346938775,0.4081632653061224,0.0,0.260950618413783,baixa,1.0,1.0,1.0
j602_6.sm,2,6,51,7,1,61,0,7,0,0,33,52,19,61,0.0729166666666666,0.6666666666666666,0.4573991031390134,0.3877551020408163,0.6122448979591837,0.0,0.5787702225882879,alta,2.36668955851816,1.72008,3.22851
j602_6.sm,2,6,52,9,2,54;56,3,0,0,0,18,40,22,61,0.0441176470588235,0.8888888888888888,0.2466367713004484,0.4489795918367347,0.5510204081632653,0.5,0.5621820227842008,alta,2.36668955851816,1.72008,3.22851
j602_6.sm,2,6,53,7,1,57,0,0,0,2,34,34,0,61,0.0277777777777777,0.6666666666666666,0.1270553064275037,0.0,1.0,0.0,0.5979073243647235,alta,2.36668955851816,1.72008,3.22851
j602_6.sm,2,6,54,4,1,60,0,0,2,0,37,54,17,61,0.0294117647058823,0.3333333333333333,0.1390134529147982,0.3469387755102041,0.653061224489796,0.0,0.3751360035793091,baixa,1.0,1.0,1.0
j602_6.sm,2,6,55,1,1,59,8,0,0,0,34,50,16,61,0.1176470588235294,0.0,0.7847533632286994,0.3265306122448979,0.6734693877551021,0.0,0.4860742503279338,media,1.935477655585504,1.75809,2.59922
j602_6.sm,2,6,56,9,1,60,0,3,0,0,32,49,17,61,0.03125,0.8888888888888888,0.1524663677130044,0.3469387755102041,0.653061224489796,0.0,0.5648054936972298,alta,2.36668955851816,1.72008,3.22851
j602_6.sm,2,6,57,10,1,59,6,0,0,0,41,41,0,61,0.088235294117647,1.0,0.5695067264573991,0.0,1.0,0.0,0.8565022421524664,muito alta,2.985046237095499,1.87825,4.15626
j602_6.sm,2,6,58,2,1,61,0,10,0,0,19,57,38,61,0.1041666666666666,0.1111111111111111,0.6860986547085202,0.7755102040816326,0.2244897959183673,0.0,0.3405665205793329,baixa,1.0,1.0,1.0
j602_6.sm,2,6,59,10,1,62,5,0,0,0,51,51,0,61,0.0735294117647058,1.0,0.4618834080717488,0.0,1.0,0.0,0.8206278026905829,muito alta,2.985046237095499,1.87825,4.15626
j602_6.sm,2,6,60,3,1,62,0,0,5,0,41,58,17,61,0.0735294117647058,0.2222222222222222,0.4618834080717488,0.3469387755102041,0.653061224489796,0.0,0.4457222849279223,media,1.935477655585504,1.75809,2.59922
j602_6.sm,2,6,61,2,1,62,0,0,2,0,40,59,19,61,0.0294117647058823,0.1111111111111111,0.1390134529147982,0.3877551020408163,0.6122448979591837,0.0,0.2874564873283643,baixa,1.0,1.0,1.0
j602_7.sm,2,7,2,4,3,5;13;25,1,0,0,0,0,2,2,49,0.0138888888888888,0.3333333333333333,0.0169082125603864,0.0588235294117647,0.9411764705882352,1.0,0.4304726721606516,media,1.935477655585504,1.75809,2.59922
j602_7.sm,2,7,3,7,3,6;7;20,0,0,0,2,0,0,0,49,0.0357142857142857,0.6666666666666666,0.1630434782608695,0.0,1.0,1.0,0.609903381642512,alta,2.36668955851816,1.72008,3.22851
j602_7.sm,2,7,4,9,1,36,0,3,0,0,0,29,29,49,0.034090909090909,0.8888888888888888,0.1521739130434782,0.8529411764705882,0.1470588235294118,0.0,0.3960405418205929,baixa,1.0,1.0,1.0
j602_7.sm,2,7,5,2,3,8;12;31,5,0,0,0,4,10,6,49,0.0694444444444444,0.1111111111111111,0.3888888888888888,0.1764705882352941,0.8235294117647058,1.0,0.4411764705882352,media,1.935477655585504,1.75809,2.59922
j602_7.sm,2,7,6,6,3,15;18;53,0,1,0,0,7,7,0,49,0.0113636363636363,0.5555555555555556,0.0,0.0,1.0,1.0,0.5185185185185185,media,1.935477655585504,1.75809,2.59922
j602_7.sm,2,7,7,5,3,10;16;17,4,0,0,0,7,11,4,49,0.0555555555555555,0.4444444444444444,0.2958937198067632,0.1176470588235294,0.8823529411764706,1.0,0.5408970351425594,media,1.935477655585504,1.75809,2.59922
j602_7.sm,2,7,8,2,2,9;11,9,0,0,0,6,12,6,49,0.125,0.1111111111111111,0.7608695652173911,0.1764705882352941,0.8235294117647058,0.5,0.5651700293644026,alta,2.36668955851816,1.72008,3.22851
j602_7.sm,2,7,9,7,1,35,0,3,0,0,8,21,13,49,0.034090909090909,0.6666666666666666,0.1521739130434782,0.3823529411764705,0.6176470588235294,0.0,0.4788292128445581,media,1.935477655585504,1.75809,2.59922
j602_7.sm,2,7,10,4,1,45,0,2,0,0,12,16,4,49,0.0227272727272727,0.3333333333333333,0.0760869565217391,0.1176470588235294,0.8823529411764706,0.0,0.4305910770105143,media,1.935477655585504,1.75809,2.59922
j602_7.sm,2,7,11,3,3,21;32;43,0,0,4,0,8,14,6,49,0.05,0.2222222222222222,0.258695652173913,0.1764705882352941,0.8235294117647058,1.0,0.4348157620536136,media,1.935477655585504,1.75809,2.59922
j602_7.sm,2,7,12,4,1,27,0,0,6,0,6,40,34,49,0.075,0.3333333333333333,0.426086956521739,1.0,0.0,0.0,0.2531400966183574,baixa,1.0,1.0,1.0
j602_7.sm,2,7,13,10,3,14;22;30,0,3,0,0,4,6,2,49,0.034090909090909,1.0,0.1521739130434782,0.0588235294117647,0.9411764705882352,1.0,0.6977834612105711,muito alta,2.985046237095499,1.87825,4.15626
j602_7.sm,2,7,14,4,2,19;23,0,10,0,0,14,16,2,49,0.1136363636363636,0.3333333333333333,0.684782608695652,0.0588235294117647,0.9411764705882352,0.5,0.6530974708724069,alta,2.36668955851816,1.72008,3.22851
j602_7.sm,2,7,15,5,2,33;50,9,0,0,0,13,29,16,49,0.125,0.4444444444444444,0.7608695652173911,0.4705882352941176,0.5294117647058824,0.5,0.5782419247892392,alta,2.36668955851816,1.72008,3.22851
j602_7.sm,2,7,16,8,3,41;47;56,0,0,0,1,12,21,9,49,0.0178571428571428,0.7777777777777778,0.0434782608695652,0.2647058823529412,0.7352941176470589,1.0,0.518850052098134,media,1.935477655585504,1.75809,2.59922
j602_7.sm,2,7,17,2,1,47,0,8,0,0,12,28,16,49,0.0909090909090909,0.1111111111111111,0.5326086956521738,0.4705882352941176,0.5294117647058824,0.0,0.391043857156389,baixa,1.0,1.0,1.0
j602_7.sm,2,7,18,7,2,28;42,1,0,0,0,13,13,0,49,0.0138888888888888,0.6666666666666666,0.0169082125603864,0.0,1.0,0.5,0.5611916264090177,alta,2.36668955851816,1.72008,3.22851
j602_7.sm,2,7,19,10,1,39,3,0,0,0,18,20,2,49,0.0416666666666666,1.0,0.2028985507246376,0.0588235294117647,0.9411764705882352,0.0,0.7146916737709577,muito alta,2.985046237095499,1.87825,4.15626
j602_7.sm,2,7,20,8,2,26;61,8,0,0,0,7,12,5,49,0.1111111111111111,0.7777777777777778,0.6678743961352656,0.1470588235294117,0.8529411764705882,0.5,0.7661977834612105,muito alta,2.985046237095499,1.87825,4.15626
j602_7.sm,2,7,21,8,1,24,6,0,0,0,11,17,6,49,0.0833333333333333,0.7777777777777778,0.4818840579710143,0.1764705882352941,0.8235294117647058,0.0,0.6943970825044993,muito alta,2.985046237095499,1.87825,4.15626
j602_7.sm,2,7,22,8,1,32,3,0,0,0,14,21,7,49,0.0416666666666666,0.7777777777777778,0.2028985507246376,0.2058823529411764,0.7941176470588236,0.0,0.5915979918537463,alta,2.36668955851816,1.72008,3.22851
j602_7.sm,2,7,23,1,1,49,0,3,0,0,18,29,11,49,0.034090909090909,0.0,0.1521739130434782,0.3235294117647059,0.6764705882352942,0.0,0.2762148337595907,baixa,1.0,1.0,1.0
j602_7.sm,2,7,24,5,3,39;40;55,0,0,0,6,19,25,6,49,0.1071428571428571,0.4444444444444444,0.6413043478260868,0.1764705882352941,0.8235294117647058,1.0,0.6364260680117457,alta,2.36668955851816,1.72008,3.22851
j602_7.sm,2,7,25,5,1,29,0,3,0,0,4,21,17,49,0.034090909090909,0.4444444444444444,0.1521739130434782,0.5,0.5,0.0,0.3655394524959742,baixa,1.0,1.0,1.0
j602_7.sm,2,7,26,7,1,38,0,6,0,0,15,20,5,49,0.0681818181818181,0.6666666666666666,0.3804347826086955,0.1470588235294117,0.8529411764705882,0.0,0.6333475419153167,alta,2.36668955851816,1.72008,3.22851
j602_7.sm,2,7,27,2,1,59,0,0,2,0,10,44,34,49,0.025,0.1111111111111111,0.0913043478260869,1.0,0.0,0.0,0.0674718196457326,baixa,1.0,1.0,1.0
j602_7.sm,2,7,28,1,3,34;37;52,0,0,0,2,20,26,6,49,0.0357142857142857,0.0,0.1630434782608695,0.1764705882352941,0.8235294117647058,1.0,0.3288576300085251,baixa,1.0,1.0,1.0
j602_7.sm,2,7,29,8,1,50,0,0,0,4,9,26,17,49,0.0714285714285714,0.7777777777777778,0.4021739130434781,0.5,0.5,0.0,0.5599838969404186,alta,2.36668955851816,1.72008,3.22851
j602_7.sm,2,7,30,10,2,44;58,0,0,4,0,14,18,4,49,0.05,1.0,0.258695652173913,0.1176470588235294,0.8823529411764706,0.5,0.7136828644501279,muito alta,2.985046237095499,1.87825,4.15626
j602_7.sm,2,7,31,1,2,34;48,0,0,1,0,6,32,26,49,0.0125,0.0,0.0076086956521739,0.7647058823529411,0.2352941176470588,0.5,0.0809676044330775,baixa,1.0,1.0,1.0
j602_7.sm,2,7,32,1,2,46;49,0,0,0,9,22,29,7,49,0.1607142857142857,0.0,1.0,0.2058823529411764,0.7941176470588236,0.5,0.5980392156862745,alta,2.36668955851816,1.72008,3.22851
