project,source_file,source_row,BRANCH_COUNT,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,LOC_CODE_AND_COMMENT,LOC_COMMENTS,LOC_EXECUTABLE,LOC_TOTAL,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,defective,rotulo_original
MC1,MC1.arff,1715,1,1,1,1,42.87,12.22,6404.47,0.17,109,0.08,355.8,524.0,4,0,11,15,44,65,18,10,0,N
MC1,MC1.arff,1716,9,5,3,1,19.21,19.0,6935.0,0.12,73,0.05,385.28,365.0,0,1,21,21,26,47,13,19,0,N
MC1,MC1.arff,1717,11,6,3,4,24.96,18.42,8470.55,0.15,87,0.05,470.59,459.83,0,0,16,16,35,52,19,20,0,N
MC1,MC1.arff,1718,25,13,9,3,104.53,29.55,91277.08,1.03,461,0.03,5070.95,3088.9,1,17,74,75,197,264,80,24,0,N
MC1,MC1.arff,1719,3,2,2,1,15.23,6.0,548.26,0.03,24,0.17,30.46,91.38,0,0,9,9,9,15,6,8,0,N
MC1,MC1.arff,1720,3,2,1,1,18.83,17.73,5916.14,0.11,71,0.06,328.67,333.73,0,3,13,13,26,45,11,15,0,N
MC1,MC1.arff,1721,1,1,1,1,126.99,3.77,1808.86,0.16,92,0.26,100.49,479.27,15,10,9,24,39,53,31,6,0,N
MC1,MC1.arff,1722,7,1,1,1,26.29,17.5,8052.16,0.15,89,0.06,447.34,460.12,0,2,19,19,35,54,18,18,0,N
MC1,MC1.arff,1723,1,1,1,1,11.49,9.33,1000.93,0.04,31,0.11,55.61,107.24,0,2,10,10,7,24,3,8,0,N
MC1,MC1.arff,1724,1,1,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,0,0,0,0,2,5,2,5,0,N
MC1,MC1.arff,1725,1,1,1,1,15.0,2.0,60.0,0.01,10,0.5,3.33,30.0,2,0,1,3,4,6,4,4,0,N
MC1,MC1.arff,1726,5,1,1,1,32.04,6.6,1396.03,0.07,45,0.15,77.56,211.52,0,3,15,15,18,27,15,11,0,N
MC1,MC1.arff,1727,1,1,1,1,10.68,4.67,232.53,0.02,15,0.21,12.92,49.83,0,0,0,0,4,11,3,7,0,N
MC1,MC1.arff,1728,13,7,3,4,21.8,47.14,48447.18,0.34,202,0.02,2691.51,1027.67,0,3,51,51,66,136,14,20,0,N
MC1,MC1.arff,1729,1,1,1,1,108.08,8.29,7432.26,0.3,158,0.12,412.9,896.24,15,10,20,35,68,90,41,10,0,N
MC1,MC1.arff,1730,3,2,2,1,9.08,5.33,258.3,0.02,14,0.19,14.35,48.43,0,0,4,4,4,10,3,8,0,N
MC1,MC1.arff,1731,1,1,1,1,127.35,3.75,1790.86,0.16,91,0.27,99.49,477.56,11,30,11,22,40,51,32,6,0,N
MC1,MC1.arff,1732,9,5,2,1,15.64,22.56,7958.45,0.12,78,0.04,442.14,352.84,0,1,22,22,29,49,9,14,0,N
MC1,MC1.arff,1733,1,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,0,0,0,0,3,6,3,6,0,N
MC1,MC1.arff,1734,7,4,3,1,19.43,5.14,513.83,0.03,27,0.19,28.55,99.91,0,0,8,8,12,15,7,6,0,N
MC1,MC1.arff,1735,21,11,8,1,25.76,77.41,154340.69,0.66,357,0.01,8574.48,1993.83,0,12,58,58,131,226,22,26,0,N
MC1,MC1.arff,1736,1,1,1,1,12.55,4.5,254.13,0.02,17,0.22,14.12,56.47,0,2,4,4,6,11,4,6,0,N
MC1,MC1.arff,1737,1,1,1,1,75.81,2.65,531.2,0.07,45,0.38,29.51,200.67,9,4,4,13,18,27,17,5,0,N
MC1,MC1.arff,1738,5,3,2,1,29.73,6.79,1368.94,0.07,44,0.15,76.05,201.74,1,0,14,15,19,25,14,10,0,N
MC1,MC1.arff,1739,1,1,1,1,68.52,2.5,428.25,0.06,39,0.4,23.79,171.3,0,23,12,12,16,23,16,5,0,N
MC1,MC1.arff,1740,9,5,2,1,40.72,17.43,12369.51,0.24,130,0.06,687.2,709.73,12,1,21,33,61,69,28,16,0,N
MC1,MC1.arff,1741,1,1,1,1,98.83,3.96,1549.87,0.13,79,0.25,86.1,391.38,12,8,8,20,33,46,25,6,0,N
MC1,MC1.arff,1742,1,1,1,1,99.91,4.15,1723.85,0.14,83,0.24,95.77,415.0,13,85,8,21,36,47,26,6,0,N
MC1,MC1.arff,1743,1,1,1,1,48.65,3.6,630.5,0.06,46,0.28,35.03,175.14,0,6,10,10,18,28,10,4,0,N
MC1,MC1.arff,1744,5,3,3,1,69.28,9.62,6412.06,0.22,127,0.1,356.23,666.49,1,0,25,26,62,65,29,9,0,N
MC1,MC1.arff,1745,5,3,3,1,27.97,8.25,1903.71,0.08,48,0.12,105.76,230.75,0,6,10,10,22,26,16,12,0,N
MC1,MC1.arff,1746,5,3,3,1,36.11,11.56,4827.88,0.14,79,0.09,268.22,417.55,1,7,14,15,37,42,24,15,0,N
MC1,MC1.arff,1747,9,5,1,1,35.48,36.0,45981.46,0.43,240,0.03,2554.53,1277.26,2,5,29,31,88,152,22,18,0,N
MC1,MC1.arff,1748,1,1,1,1,7.89,8.0,504.93,0.02,19,0.13,28.05,63.12,0,1,3,3,4,15,2,8,0,N
MC1,MC1.arff,1749,5,3,2,1,38.17,5.33,1085.65,0.07,45,0.19,60.31,203.56,1,4,13,14,20,25,15,8,0,N
MC1,MC1.arff,1750,3,2,2,1,8.54,5.83,290.67,0.02,15,0.17,16.14,49.83,0,0,4,4,5,10,3,7,0,N
MC1,MC1.arff,1751,7,4,2,1,59.36,107.9,691137.63,2.14,1045,0.01,38396.53,6405.1,18,22,95,113,441,604,47,23,0,N
MC1,MC1.arff,1752,3,2,2,1,13.67,6.0,492.27,0.03,21,0.17,27.35,82.04,0,0,4,4,6,15,5,10,0,N
MC1,MC1.arff,1753,1,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,0,1,2,2,1,3,1,3,0,N
MC1,MC1.arff,1754,3,2,2,1,23.0,9.5,2075.87,0.07,49,0.11,115.33,218.51,0,6,16,16,19,30,11,11,0,N
MC1,MC1.arff,1755,1,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,0,0,0,0,2,4,2,4,0,N
MC1,MC1.arff,1756,9,1,1,1,26.8,21.03,11848.79,0.19,109,0.05,658.27,563.52,1,2,28,29,47,62,19,17,0,N
MC1,MC1.arff,1757,12,8,6,3,52.46,30.56,48975.36,0.53,276,0.03,2720.85,1602.83,13,9,36,49,110,166,36,20,0,N
MC1,MC1.arff,1758,1,1,1,1,96.51,10.29,10209.86,0.33,192,0.1,567.21,992.63,2,4,36,38,72,120,28,8,0,N
MC1,MC1.arff,1759,1,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,0,0,0,0,2,4,2,4,0,N
MC1,MC1.arff,1760,23,17,15,7,34.14,30.0,30723.65,0.34,172,0.03,1706.87,1024.11,9,6,43,52,64,108,32,30,0,N
MC1,MC1.arff,1761,1,1,1,1,11.23,2.0,44.92,0.01,8,0.5,2.5,22.46,0,0,0,0,3,5,3,4,0,N
MC1,MC1.arff,1762,3,2,1,1,16.78,6.29,663.06,0.04,27,0.16,36.84,105.49,0,0,7,7,11,16,7,8,0,N
MC1,MC1.arff,1763,1,1,1,1,22.64,7.0,1109.2,0.05,38,0.14,61.62,158.46,0,0,6,6,14,24,9,9,0,N
MC1,MC1.arff,1764,3,2,2,1,16.97,7.07,848.57,0.04,30,0.14,47.14,120.0,0,0,8,8,11,19,7,9,0,N
MC1,MC1.arff,1765,17,9,8,3,19.39,47.27,43326.7,0.31,185,0.02,2407.04,916.53,0,7,25,25,52,133,11,20,0,N
MC1,MC1.arff,1766,3,2,2,1,16.07,4.5,325.53,0.02,19,0.22,18.08,72.34,3,1,5,8,9,10,7,7,0,N
MC1,MC1.arff,1767,1,1,1,1,7.35,8.0,470.48,0.02,17,0.13,26.14,58.81,0,0,2,2,6,11,3,8,0,N
MC1,MC1.arff,1768,7,6,1,1,44.38,11.05,5420.93,0.16,99,0.09,301.16,490.47,0,0,30,30,35,64,19,12,0,N
MC1,MC1.arff,1769,3,2,2,1,45.05,14.81,9887.86,0.22,123,0.07,549.33,667.43,4,2,16,20,50,73,27,16,0,N
MC1,MC1.arff,1770,351,192,186,7,44.82,833.78,31159817.68,12.46,5227,0.0,1731100.99,37371.73,6,105,386,392,2279,2948,82,60,0,N
MC1,MC1.arff,1771,27,14,10,9,55.77,42.89,102612.33,0.8,389,0.02,5700.68,2392.25,5,19,87,92,168,221,47,24,0,N
MC1,MC1.arff,1772,5,3,3,1,17.39,29.75,15389.5,0.17,116,0.03,854.97,517.28,2,8,23,25,34,82,8,14,0,N
MC1,MC1.arff,1773,7,4,4,1,28.43,11.45,3730.7,0.11,72,0.09,207.26,325.7,1,1,7,8,21,51,11,12,0,N
MC1,MC1.arff,1774,1,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,1,2,1,3,1,3,0,N
MC1,MC1.arff,1775,10,7,4,1,52.23,27.86,40527.15,0.48,239,0.04,2251.51,1454.9,5,2,47,52,109,130,45,23,0,N
MC1,MC1.arff,1776,29,15,2,1,47.28,10.12,4839.44,0.16,103,0.1,268.86,478.32,6,1,41,47,43,60,17,8,0,N
MC1,MC1.arff,1777,7,4,4,1,28.38,51.4,74995.63,0.49,278,0.02,4166.42,1458.92,0,23,41,41,127,151,21,17,0,N
MC1,MC1.arff,1778,21,11,5,1,30.17,28.56,24609.46,0.29,156,0.04,1367.19,861.68,0,1,39,39,68,88,25,21,0,N
MC1,MC1.arff,1779,3,2,1,1,20.19,5.06,517.32,0.03,25,0.2,28.74,102.19,0,0,10,10,9,16,8,9,0,N
MC1,MC1.arff,1780,3,2,2,1,10.97,13.0,1854.11,0.05,33,0.08,103.01,142.62,0,2,8,8,14,19,7,13,0,N
MC1,MC1.arff,1781,3,2,1,1,16.97,9.17,1426.24,0.05,36,0.11,79.24,155.59,0,1,7,7,15,21,9,11,0,N
MC1,MC1.arff,1782,1,1,1,1,27.97,6.95,1352.57,0.06,45,0.14,75.14,194.49,0,0,7,7,17,28,11,9,0,N
MC1,MC1.arff,1783,19,10,1,1,66.21,13.6,12247.03,0.3,167,0.07,680.39,900.52,9,6,72,81,68,99,30,12,0,N
MC1,MC1.arff,1784,37,19,1,1,73.7,8.1,4835.34,0.2,127,0.12,268.63,596.96,4,1,51,55,54,73,20,6,0,N
MC1,MC1.arff,1785,5,3,1,1,15.86,13.3,2805.08,0.07,46,0.08,155.84,210.91,0,1,15,15,19,27,10,14,0,N
MC1,MC1.arff,1786,7,4,4,1,19.63,120.11,283140.67,0.79,440,0.01,15730.04,2357.32,0,117,53,53,188,252,18,23,0,N
MC1,MC1.arff,1787,15,8,4,4,19.61,21.53,9092.65,0.14,83,0.05,505.15,422.26,12,1,16,28,34,49,15,19,0,N
MC1,MC1.arff,1788,1,1,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,0,0,2,2,2,5,2,5,0,N
MC1,MC1.arff,1789,1,1,1,1,11.58,2.67,82.35,0.01,11,0.38,4.57,30.88,0,0,3,3,4,7,3,4,0,N
MC1,MC1.arff,1790,1,1,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,0,0,2,2,1,5,1,5,0,N
MC1,MC1.arff,1791,1,1,1,1,10.75,6.0,387.18,0.02,18,0.17,21.51,64.53,3,0,2,5,6,12,4,8,0,N
MC1,MC1.arff,1792,3,2,2,1,18.89,5.63,597.79,0.04,26,0.18,33.21,106.27,0,0,9,9,10,16,8,9,0,N
MC1,MC1.arff,1793,7,4,2,1,16.8,9.0,1361.13,0.05,37,0.11,75.62,151.24,0,1,11,11,16,21,8,9,0,N
MC1,MC1.arff,1794,5,3,1,3,10.66,7.5,599.66,0.03,21,0.13,33.31,79.95,0,0,11,11,6,15,4,10,0,N
MC1,MC1.arff,1795,1,1,1,1,34.3,13.72,6458.35,0.16,95,0.07,358.8,470.65,0,0,13,13,38,57,18,13,0,N
MC1,MC1.arff,1796,1,1,1,1,71.33,5.02,1798.8,0.12,73,0.2,99.93,358.2,2,2,12,14,33,40,23,7,0,N
MC1,MC1.arff,1797,3,2,2,1,13.96,6.0,502.57,0.03,22,0.17,27.92,83.76,5,0,5,10,9,13,6,8,0,N
MC1,MC1.arff,1798,7,4,3,1,18.31,21.0,8074.56,0.13,85,0.05,448.59,384.5,1,6,10,11,27,58,9,14,0,N
MC1,MC1.arff,1799,5,3,2,1,21.54,19.27,7995.67,0.14,83,0.05,444.2,415.0,0,0,12,12,34,49,15,17,0,N
MC1,MC1.arff,1800,5,3,1,1,18.47,12.0,2659.85,0.07,49,0.08,147.77,221.65,1,0,14,15,22,27,11,12,0,N
MC1,MC1.arff,1801,7,4,4,4,25.22,9.45,2254.13,0.08,52,0.11,125.23,238.42,0,5,12,12,16,36,11,13,0,N
MC1,MC1.arff,1802,11,1,1,1,21.1,18.56,7271.57,0.13,77,0.05,403.98,391.73,0,1,20,20,33,44,16,18,0,N
MC1,MC1.arff,1803,17,9,7,3,29.84,17.41,9046.68,0.17,103,0.06,502.59,519.57,0,0,19,19,37,66,17,16,0,N
MC1,MC1.arff,1804,3,2,1,1,11.56,4.8,266.43,0.02,15,0.21,14.8,55.51,0,0,5,5,6,9,5,8,0,N
MC1,MC1.arff,1805,3,2,2,1,19.27,10.8,2248.0,0.07,49,0.09,124.89,208.15,0,0,12,12,24,25,10,9,0,N
MC1,MC1.arff,1806,1,1,1,1,51.18,4.08,853.31,0.07,45,0.24,47.41,208.97,0,0,11,11,21,24,18,7,0,N
MC1,MC1.arff,1807,3,2,1,1,16.71,5.14,442.04,0.03,22,0.19,24.56,85.95,2,0,8,10,9,13,7,8,0,N
MC1,MC1.arff,1808,17,9,7,6,33.47,42.95,61740.82,0.48,233,0.02,3430.05,1437.59,3,16,58,61,96,137,38,34,0,N
MC1,MC1.arff,1809,1,1,1,1,134.27,3.82,1957.52,0.17,97,0.26,108.75,512.67,10,12,14,24,42,55,33,6,0,N
MC1,MC1.arff,1810,17,9,7,3,33.91,15.58,8230.61,0.18,103,0.06,457.26,528.32,0,0,19,19,37,66,19,16,0,N
MC1,MC1.arff,1811,1,1,1,1,11.86,3.5,145.3,0.01,12,0.29,8.07,41.51,0,0,0,0,4,8,4,7,0,N
MC1,MC1.arff,1812,1,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,0,0,0,0,2,4,2,4,0,N
MC1,MC1.arff,1813,21,11,10,11,62.0,25.21,39410.78,0.52,283,0.04,2189.49,1563.17,5,16,38,43,128,155,33,13,0,N
MC1,MC1.arff,1814,5,3,2,1,55.05,8.2,3701.29,0.15,88,0.12,205.63,451.38,0,2,21,21,41,47,25,10,0,N
MC1,MC1.arff,1815,1,1,1,1,11.23,2.0,44.92,0.01,8,0.5,2.5,22.46,1,0,2,3,3,5,3,4,0,N
MC1,MC1.arff,1816,3,2,2,1,18.83,9.0,1525.13,0.06,38,0.11,84.73,169.46,0,1,11,11,15,23,10,12,0,N
MC1,MC1.arff,1817,17,9,5,1,73.86,15.67,18129.3,0.39,203,0.06,1007.18,1157.19,2,5,36,38,94,109,39,13,0,N
MC1,MC1.arff,1818,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,1,1,0,1,0,1,0,N
MC1,MC1.arff,1819,11,1,1,1,18.41,40.19,29742.31,0.25,148,0.02,1652.35,740.0,0,12,29,29,55,93,13,19,0,N
MC1,MC1.arff,1820,3,2,2,1,32.47,8.82,2529.01,0.1,59,0.11,140.5,286.62,0,1,15,15,25,34,17,12,0,N
MC1,MC1.arff,1821,5,3,2,1,51.71,10.22,5402.86,0.18,100,0.1,300.16,528.54,0,2,23,23,46,54,27,12,0,N
MC1,MC1.arff,1822,1,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,0,0,0,0,2,3,2,3,0,N
MC1,MC1.arff,1823,1,1,1,1,18.5,4.0,296.04,0.02,20,0.25,16.45,74.01,0,0,2,2,5,15,5,8,0,N
MC1,MC1.arff,1824,3,2,2,1,30.45,4.62,648.71,0.05,32,0.22,36.04,140.55,0,0,16,16,15,17,13,8,0,N
MC1,MC1.arff,1825,1,1,1,1,6.89,3.0,62.04,0.01,8,0.33,3.45,20.68,0,0,3,3,3,5,2,4,0,N
MC1,MC1.arff,1826,1,1,1,1,21.12,21.27,9558.4,0.15,98,0.05,531.02,449.33,0,6,11,11,36,62,11,13,0,N
MC1,MC1.arff,1827,7,4,3,1,19.43,5.14,513.83,0.03,27,0.19,28.55,99.91,0,0,8,8,12,15,7,6,0,N
MC1,MC1.arff,1828,1,1,1,1,26.68,20.0,10672.33,0.18,111,0.05,592.91,533.62,0,5,11,11,40,71,14,14,0,N
MC1,MC1.arff,1829,1,1,1,1,3.96,2.0,15.85,0.0,5,0.5,0.88,7.92,0,2,2,2,2,3,1,2,0,N
MC1,MC1.arff,1830,1,1,1,1,42.46,4.07,703.86,0.06,40,0.25,39.1,172.88,0,5,8,8,19,21,14,6,0,N
MC1,MC1.arff,1831,3,2,2,1,15.36,3.5,188.21,0.02,15,0.29,10.46,53.77,0,0,5,5,5,10,5,7,0,N
MC1,MC1.arff,1832,3,2,1,1,16.0,6.5,676.0,0.03,26,0.15,37.56,104.0,0,7,7,7,13,13,8,8,0,N
MC1,MC1.arff,1833,1,1,1,1,11.23,2.0,44.92,0.01,8,0.5,2.5,22.46,2,0,1,3,3,5,3,4,0,N
MC1,MC1.arff,1834,1,1,1,1,11.81,6.75,538.15,0.03,24,0.15,29.9,79.73,0,0,6,6,9,15,4,6,0,N
MC1,MC1.arff,1835,7,4,2,1,59.36,107.9,691137.63,2.14,1045,0.01,38396.53,6405.1,18,22,95,113,441,604,47,23,0,N
MC1,MC1.arff,1836,1,1,1,1,69.36,8.0,4439.07,0.18,110,0.13,246.61,554.88,13,9,6,19,50,60,25,8,0,N
MC1,MC1.arff,1837,9,5,5,5,20.47,20.19,8348.16,0.14,86,0.05,463.79,413.43,0,0,27,27,35,51,13,15,0,N
MC1,MC1.arff,1838,1,1,1,1,123.14,2.88,1021.34,0.12,73,0.35,56.74,354.63,0,30,19,19,36,37,25,4,0,N
MC1,MC1.arff,1839,11,1,1,1,42.96,127.76,701291.3,1.83,937,0.01,38960.63,5488.93,19,12,71,90,362,575,34,24,0,N
MC1,MC1.arff,1840,11,6,3,1,26.76,22.02,12978.67,0.2,110,0.05,721.04,589.33,14,4,20,34,51,59,22,19,0,N
MC1,MC1.arff,1841,5,3,2,1,20.54,4.38,393.13,0.03,23,0.23,21.84,89.86,4,1,6,10,10,13,8,7,0,N
MC1,MC1.arff,1842,5,3,1,1,18.47,12.0,2659.85,0.07,49,0.08,147.77,221.65,1,0,14,15,22,27,11,12,0,N
MC1,MC1.arff,1843,7,4,4,1,22.37,122.73,336912.17,0.92,497,0.01,18717.34,2745.21,0,114,62,62,225,272,22,24,0,N
MC1,MC1.arff,1844,1,1,1,1,20.08,5.5,607.27,0.04,29,0.18,33.74,110.41,0,0,7,7,11,18,7,7,0,N
MC1,MC1.arff,1845,9,5,4,1,25.82,11.05,3150.69,0.1,66,0.09,175.04,285.25,0,1,15,15,27,39,11,9,0,N
MC1,MC1.arff,1846,3,2,2,1,10.88,5.6,341.29,0.02,17,0.18,18.96,60.94,0,0,4,4,8,9,5,7,0,N
MC1,MC1.arff,1847,11,1,1,1,32.32,12.94,5412.52,0.14,87,0.08,300.7,418.24,0,5,25,25,40,47,17,11,0,N
MC1,MC1.arff,1848,41,21,19,19,86.27,47.4,193827.5,1.36,679,0.02,10768.19,4089.19,13,26,78,91,316,363,50,15,0,N
MC1,MC1.arff,1849,1,1,1,1,14.4,2.5,90.0,0.01,12,0.4,5.0,36.0,0,0,4,4,5,7,4,4,0,N
MC1,MC1.arff,1850,1,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,0,0,1,1,2,3,2,3,0,N
MC1,MC1.arff,1851,1,1,1,1,41.56,18.41,14082.95,0.26,153,0.05,782.39,765.0,4,9,12,16,81,72,22,10,0,N
MC1,MC1.arff,1852,5,3,2,1,25.44,17.0,7351.49,0.14,92,0.06,408.42,432.44,3,3,23,26,34,58,13,13,0,N
MC1,MC1.arff,1853,3,2,2,1,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,0,0,3,3,3,5,3,5,0,N
MC1,MC1.arff,1854,12,1,1,1,50.46,76.84,297882.59,1.29,615,0.01,16549.02,3876.83,25,14,70,95,251,364,49,30,0,N
MC1,MC1.arff,1855,11,6,5,4,32.4,5.33,922.01,0.06,40,0.19,51.22,172.88,2,0,12,14,16,24,12,8,1,Y
MC1,MC1.arff,1856,5,3,3,1,31.33,6.0,1128.0,0.06,47,0.17,62.67,188.0,9,0,8,17,20,27,10,6,0,N
MC1,MC1.arff,1857,1,1,1,1,62.55,3.0,562.94,0.06,45,0.33,31.27,187.65,2,1,8,10,21,24,14,4,0,N
MC1,MC1.arff,1858,6,4,3,4,23.64,8.75,1809.67,0.07,44,0.11,100.54,206.82,4,3,12,16,15,29,12,14,0,N
MC1,MC1.arff,1859,1,1,1,1,21.67,1.8,70.2,0.01,13,0.56,3.9,39.0,2,0,2,4,6,7,5,3,0,N
MC1,MC1.arff,1860,38,29,21,1,138.01,39.65,216976.11,1.82,732,0.03,12054.23,5472.24,3,0,152,155,324,408,143,35,0,N
MC1,MC1.arff,1861,7,6,1,1,44.38,11.05,5420.93,0.16,99,0.09,301.16,490.47,0,0,30,30,35,64,19,12,0,N
MC1,MC1.arff,1862,1,1,1,1,15.99,5.0,399.77,0.03,21,0.2,22.21,79.95,1,1,5,6,10,11,7,7,0,N
MC1,MC1.arff,1863,1,1,1,1,15.02,5.71,490.5,0.03,21,0.18,27.25,85.84,0,0,3,3,8,13,7,10,0,N
MC1,MC1.arff,1864,1,1,1,1,23.25,3.0,209.28,0.02,21,0.33,11.63,69.76,0,0,6,6,9,12,6,4,0,N
MC1,MC1.arff,1865,9,1,1,1,51.89,12.22,7751.92,0.21,120,0.08,430.66,634.25,11,2,14,25,55,65,27,12,0,N
MC1,MC1.arff,1866,31,16,1,7,42.94,41.35,73428.57,0.59,310,0.02,4079.37,1775.66,3,0,40,43,148,162,34,19,0,N
MC1,MC1.arff,1867,5,3,2,1,44.11,14.07,8730.91,0.21,113,0.07,485.05,620.58,0,3,23,23,51,62,29,16,0,N
MC1,MC1.arff,1868,3,2,2,1,13.4,7.0,656.36,0.03,24,0.14,36.46,93.77,0,0,10,10,7,17,5,10,0,N
MC1,MC1.arff,1869,27,14,8,1,45.28,27.61,34524.47,0.42,240,0.04,1918.03,1250.27,0,0,40,40,81,159,22,15,0,N
MC1,MC1.arff,1870,1,1,1,1,43.82,7.31,2343.12,0.11,69,0.14,130.16,320.43,4,3,11,15,26,43,16,9,0,N
MC1,MC1.arff,1871,3,2,2,1,31.35,9.97,3114.36,0.1,65,0.1,173.02,312.48,0,0,11,11,23,42,15,13,0,N
MC1,MC1.arff,1872,1,1,1,1,15.0,2.0,60.0,0.01,10,0.5,3.33,30.0,1,0,2,3,4,6,4,4,0,N
MC1,MC1.arff,1873,5,3,1,3,8.96,6.0,322.65,0.02,15,0.17,17.92,53.77,0,0,3,3,6,9,4,8,0,N
MC1,MC1.arff,1874,7,4,3,1,11.2,18.2,3710.99,0.07,48,0.05,206.17,203.9,0,6,16,16,13,35,5,14,0,N
MC1,MC1.arff,1875,13,7,3,3,48.19,31.87,48957.02,0.51,259,0.03,2719.83,1536.06,3,11,52,55,113,146,39,22,0,N
MC1,MC1.arff,1876,1,1,1,1,28.56,3.33,317.28,0.03,25,0.3,17.63,95.18,0,0,5,5,12,13,9,5,0,N
MC1,MC1.arff,1877,5,3,2,1,47.47,8.64,3540.91,0.14,82,0.12,196.72,410.0,0,2,20,20,38,44,22,10,0,N
MC1,MC1.arff,1878,5,3,1,1,10.85,9.0,879.05,0.03,25,0.11,48.84,97.67,0,0,8,8,12,13,6,9,0,N
MC1,MC1.arff,1879,3,2,1,1,5.43,7.0,266.27,0.01,12,0.14,14.79,38.04,0,0,4,4,4,8,2,7,0,N
MC1,MC1.arff,1880,5,3,2,1,16.47,12.0,2371.85,0.07,45,0.08,131.77,197.65,0,0,11,11,18,27,9,12,0,N
MC1,MC1.arff,1881,1,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,0,0,0,0,2,3,2,3,0,N
MC1,MC1.arff,1882,1,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,0,0,2,2,2,4,2,4,0,N
MC1,MC1.arff,1883,1,1,1,1,21.25,2.4,122.4,0.02,17,0.42,6.8,51.0,0,0,5,5,8,9,5,3,0,N
MC1,MC1.arff,1884,27,14,7,7,41.77,50.94,108403.19,0.71,381,0.02,6022.4,2127.87,0,17,46,46,131,250,27,21,0,N
MC1,MC1.arff,1885,134,80,44,1,50.69,141.56,1015641.46,2.39,1037,0.01,56424.53,7174.86,98,2,202,300,416,621,72,49,0,N
MC1,MC1.arff,1886,1,1,1,1,41.79,8.86,3278.32,0.12,83,0.11,182.13,370.13,4,9,11,15,31,52,14,8,0,N
MC1,MC1.arff,1887,3,2,1,1,19.52,4.88,464.02,0.03,25,0.21,25.78,95.18,1,0,5,6,13,12,8,6,0,N
MC1,MC1.arff,1888,9,5,3,1,30.2,31.5,29967.7,0.32,187,0.03,1664.87,951.36,1,11,24,25,63,124,17,17,0,N
MC1,MC1.arff,1889,7,4,4,1,45.78,10.66,5202.69,0.16,93,0.09,289.04,488.06,1,3,20,21,41,52,25,13,0,N
MC1,MC1.arff,1890,1,1,1,1,9.0,3.33,100.0,0.01,10,0.3,5.56,30.0,0,0,3,3,4,6,3,5,0,N
MC1,MC1.arff,1891,1,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,1,2,2,4,2,4,0,N
MC1,MC1.arff,1892,21,11,8,1,24.66,80.39,159325.18,0.66,353,0.01,8851.4,1981.99,0,12,58,58,131,222,22,27,0,N
MC1,MC1.arff,1893,1,1,1,1,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,0,0,0,0,2,7,2,6,0,N
MC1,MC1.arff,1894,13,7,6,1,44.15,16.14,11519.93,0.24,134,0.06,640.0,713.14,4,6,33,37,60,74,26,14,0,N
MC1,MC1.arff,1895,3,2,1,1,94.97,4.71,2110.57,0.15,88,0.21,117.25,447.7,2,0,18,20,44,44,28,6,0,N
MC1,MC1.arff,1896,1,1,1,1,15.5,3.0,139.52,0.02,14,0.33,7.75,46.51,0,0,3,3,6,8,5,5,0,N
MC1,MC1.arff,1897,3,2,2,1,39.38,9.82,3796.17,0.13,76,0.1,210.9,386.65,1,7,14,15,36,40,22,12,0,N
MC1,MC1.arff,1898,7,4,2,1,10.57,12.86,1747.72,0.05,32,0.08,97.1,135.93,0,0,9,9,15,17,7,12,0,N
MC1,MC1.arff,1899,1,1,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,0,0,0,0,1,5,1,5,0,N
MC1,MC1.arff,1900,1,1,1,1,10.34,2.0,41.36,0.01,8,0.5,2.3,20.68,0,0,3,3,2,6,2,4,0,N
MC1,MC1.arff,1901,1,1,1,1,6.89,3.0,62.04,0.01,8,0.33,3.45,20.68,0,0,0,0,3,5,2,4,0,N
